MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_NA,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,LotFrontage,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotArea,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Artery,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,NA,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ExterQual,ExterCond,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual,BsmtCond,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,0,Utilities_AllPub,Utilities_NA,Utilities_NoSeWa,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,0,0,1,BedroomAbvGr,2,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish,GarageCars,0,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_NA,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.95280965875322,0,1,1,0,0,1252.2134938172346,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.330412131161864,7,0.012345679012345678,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,3,3,0,0,0,0,1,318.5,1,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,4,1.0,1573.1377341570635,3,4,0,1,0,0,0,0,0,0.012345679012345678,1,1.0,(0.024886141655177527+0j),3,3,0,0,0.0,205,0,0,0,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.85804573344834,0,1,0,1,0,1552.0957159554484,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.125732532083184,5,0.1111111111111111,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,281.0,0,0,1,0,0,0,4,3,0,0,0,0,1,888.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.0,2610.7643607540267,3,4,0,1,0,0,0,0,0,0.1111111111111111,2,4.0,(-0.0014084425311822163-0.0010232933971553964j),3,3,2,29241,2004.9137138540402,0,0,0,0,0,1,0,0,0,0,9,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.78712258392171,0,1,0,1,0,795.388170529535,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,7,0.02857142857142857,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,10180.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1.75,1501.6584301783687,3,3,0,1,0,0,0,0,0,0.02857142857142857,1,4.0,(0.0920147372080864+0j),3,3,2,10000,1153.6897329871667,0,0,0,0,0,1,0,0,0,0,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1358.2967588080755,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,8,0.023255813953488372,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,1,0,0,7910.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,1.75,1501.6584301783687,3,4,0,1,0,0,0,0,0,0.023255813953488372,1,1.0,(0.0033674941411335206+0j),3,3,2,164836,853.8149682454624,0,0,0,0,0,1,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,281.62501132090017,0,1,0,1,0,2101.6670725746376,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.125732532083184,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,1,640.0,0,0,1,0,0,0,4,3,0,0,0,0,1,783.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.0,2313.8008793470804,3,4,0,1,0,0,0,0,0,0.25,2,9.0,(0.25954233055153725+0j),3,3,2,0,419.06562731868144,0,0,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1218.6135340769783,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,7,0.016666666666666666,0.09090909090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,1,0,0,4878.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.25,1264.604243835282,3,4,0,0,0,0,0,1,0,0.16666666666666666,1,4.0,(0.1041914906940458+0j),3,3,2,49284,181.01933598375618,0,0,0,0,0,1,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,245.17223765980262,0,1,0,1,0,1769.6728021454098,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.125732532083184,5,0.25,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,1,200.0,0,0,1,0,0,0,5,3,0,0,0,0,1,14859.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.75,2471.969283566624,3,4,0,1,0,0,0,0,0,0.3333333333333333,2,9.0,(-0.06091526704218205-0.044257532110948586j),3,3,2,0,353.5533905932738,0,0,0,0,0,1,0,0,0,0,5,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101.5120105529299,0,1,0,1,0,2345.2946444033955,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.018518518518518517,0.07142857142857142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,1,0,0,0,10319.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,8,1.75,2313.8008793470804,2,3,0,1,0,0,0,0,0,0.018518518518518517,2,1.0,(0.13781751057458838+0j),3,3,2,82944,4144.093628285925,0,0,0,0,0,1,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1098.4833763482345,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.278031643091577,6,0.011904761904761904,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,1,260.0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1.0,710.8918099238298,1,2,0,0,0,0,0,1,0,0.01098901098901099,1,1.0,(-0.053122556961022166-0.03859579682856982j),2,3,2,2401,0.0,87,0,0,0,0,1,0,0,0,0,5,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.33620739432779,0,1,0,0,1,1391.6663958008767,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.278031643091577,4,0.01098901098901099,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,1,324.5,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1.0,3350.326421516176,3,3,0,0,0,0,0,1,0,0.01098901098901099,1,1.0,(-0.03101492657584775-0.02253366316031707j),3,2,0,0,396.81733833087486,172,0,0,0,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1397.4265548232029,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.022222222222222223,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,614.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1.5,1752.501043147365,3,4,0,1,0,0,0,0,0,0.022222222222222223,1,1.0,(0.005170495010842203+0j),3,3,2,0,524.0467536394058,0,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.68202637700037,0,1,0,1,0,1716.5575915885581,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.125732532083184,5,0.25,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0.0,0,0,1,0,0,0,5,3,1,0,0,0,0,617.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,2.0,1761.4929837961956,3,4,0,1,0,0,0,0,0,0.25,2,4.0,(-0.11153665648922334-0.08103612437094584j),3,3,2,0,164.31676725154983,0,0,0,0,0,1,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163.7259986199614,0,1,0,1,0,1654.5040173890686,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.898648307306074,5,0.019230769230769232,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,6298.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,4,1.75,2465.8767593592634,4,4,0,1,0,0,0,0,0,0.019230769230769232,2,4.0,(-0.21391654031096957-0.1554194639796925j),3,3,2,0,234.2477321128211,0,0,0,0,0,1,0,0,0,0,4,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136.07598931596323,0,1,0,1,0,1233.8900403847094,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.966610165238235,5,0.16666666666666666,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,0,1,0,0,0,246.0,0,0,1,0,0,0,5,3,0,0,0,0,1,14040.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.75,2254.6184064734553,2,5,0,1,0,0,0,0,0,0.16666666666666666,3,4.0,(0.04623211161913748+0j),3,3,2,41209,322.21576621884907,0,0,0,0,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,275.49169213517075,0,1,0,1,0,2005.1655291214972,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.125732532083184,5,0.14285714285714285,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,1,132.0,0,0,1,0,0,0,5,3,1,0,0,0,0,558.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,3.5,7163.995453541054,4,4,0,0,0,1,0,0,0,0.14285714285714285,3,9.0,(-0.28442481324684005-0.20664672284381178j),3,3,2,12769,181.01933598375618,0,0,0,0,0,1,0,0,0,0,9,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.78067519565036,0,1,0,1,0,1692.9021888031482,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,5,0.058823529411764705,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,4,3,0,0,0,0,1,548.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1.5,1556.7431340259795,3,3,0,1,0,0,0,0,0,0.0625,1,4.0,(0.4463063512122535+0j),3,3,2,153664,512.0,0,0,0,0,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,175.01612487910566,0,1,0,1,0,1395.8561919771964,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.898648307306074,6,0.017543859649122806,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,1,0,0,0,650.0,0,1,0,0,0,0,3,3,0,0,0,0,1,7320.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,3,1.25,1856.0384756242418,3,3,0,1,0,0,0,0,0,0.017543859649122806,3,4.0,(-0.07611903442034587-0.05530371569708516j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158.12869806985174,0,1,0,1,0,1315.430388298565,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,7,0.017241379310344827,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,8935.0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.75,1497.1962706792847,3,4,0,0,0,0,0,1,0,0.017241379310344827,1,1.0,(-0.03961940318646867-0.028785181349160593j),3,3,2,0,374.9773326482549,0,0,0,0,0,1,0,0,0,0,1,2010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.7945552871391,0,1,0,1,0,1058.8380776633608,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.278031643091577,5,0.017857142857142856,0.017857142857142856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,2.0,1638.7967840972772,2,4,0,0,0,0,0,0,1,0.008620689655172414,0,0.0,0j,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,6,2008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203.76760608317105,0,1,0,1,0,1412.323108702804,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.585814486631532,5,0.021739130434782608,0.021739130434782608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,1,0,0,0,101.0,0,1,0,0,0,0,3,3,0,0,0,0,1,4080.5,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,3,2.0,1896.628989510116,3,3,0,1,0,0,0,0,0,0.021739130434782608,2,4.0,(-0.23441431633108362-0.17031196998783382j),3,3,2,0,1621.132937176961,0,0,0,0,0,1,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,297.05537048505107,0,1,0,1,0,2412.1934845708383,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.019230769230769232,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,1,0,0,0,7927.5,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,8,1.75,1902.64594028872,2,3,0,1,0,0,0,0,0,0.019230769230769232,2,1.0,(0.10318292493433892+0j),3,3,1,0,1060.5960588272992,0,0,0,0,0,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130.02087373757038,0,1,0,1,0,1480.042358403682,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.898648307306074,7,0.03571428571428571,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,1,0,0,0,0,7842.0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1.75,1241.0088490626135,2,4,0,1,0,0,0,0,0,0.03571428571428571,2,4.0,(-0.061689658973611755-0.04482016078247647j),3,4,2,57600,0.0,0,0,0,0,0,1,0,0,0,0,12,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.02087373757038,0,1,0,1,0,1482.6213914141458,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.898648307306074,6,0.027777777777777776,0.03225806451612903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,4,3,1,0,0,0,0,5131.5,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1.75,1320.7267687561102,3,3,0,0,0,0,0,1,0,0.029411764705882353,1,1.0,(0.10318292493433892+0j),3,3,2,21025,0.0,0,0,0,0,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163.7259986199614,0,1,0,1,0,1318.4847811477298,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.898648307306074,6,0.019230769230769232,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0.0,0,1,0,0,0,0,3,3,0,0,0,0,1,6070.5,1,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1.75,1635.8095238586334,3,3,0,1,0,0,0,0,0,0.019230769230769232,2,1.0,(0.07913619009380926+0j),3,3,2,0,0.0,0,0,0,0,0,1,0,0,0,0,5,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138.80202495898632,0,1,0,1,0,1280.2426453524768,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13.966610165238235,5,0.16666666666666666,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,0,1,0,0,0,412.0,0,0,1,0,0,0,5,3,0,0,0,0,1,6120.0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,4,2.75,2545.1349040655577,2,5,0,1,0,0,0,0,0,0.16666666666666666,2,4.0,(0.1041914906940458+0j),3,3,2,38416,742.5415813272682,0,0,0,0,0,1,0,0,0,0,2,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
